timestamp,coin,signal
2026-04-30T21:55:36+00:00,VVV,0.008598165101520824
2026-04-30T21:55:36+00:00,TRUMP,-0.20028812135619872
2026-04-30T21:55:36+00:00,ADA,-0.0007032399390759159
2026-04-30T21:55:36+00:00,XMR,0.0741961281169362
2026-04-30T21:55:36+00:00,ZRO,0.028411140800719065
2026-04-30T21:55:36+00:00,WLFI,-0.01813779252593477
2026-04-30T21:55:36+00:00,LINK,0.07785284303162693
2026-04-30T21:55:36+00:00,ARB,-0.01271915497706723
2026-04-30T21:55:36+00:00,LDO,0.03891643784068596
2026-05-01T02:08:43+00:00,BTC,-0.012387985472936734
2026-05-01T02:08:43+00:00,ETH,0.018362557794972756
2026-05-01T02:08:43+00:00,HYPE,0.01343679774284186
2026-05-01T02:08:43+00:00,SOL,-0.007035548609078002
2026-05-01T02:08:43+00:00,DOGE,0.04239927035453404
2026-05-01T02:08:43+00:00,PUMP,0.020381759488145784
2026-05-01T02:08:43+00:00,ZEC,0.007027347163610918
2026-05-01T02:08:43+00:00,FARTCOIN,0.02684684365406283
2026-05-01T02:08:43+00:00,PENGU,-0.006770441546781359
2026-05-01T02:08:43+00:00,XRP,0.00229948765049251
2026-05-01T02:08:43+00:00,TAO,0.011248670088976898
2026-05-01T02:08:43+00:00,AAVE,0.03671880717201837
2026-05-01T02:08:43+00:00,PAXG,0.06982582777632258
2026-05-01T02:08:43+00:00,MON,0.012226353208002663
2026-05-01T02:08:43+00:00,LIT,0.018655851383729445
2026-05-01T02:08:43+00:00,SUI,-0.00640069262382638
2026-05-01T02:08:43+00:00,XPL,0.017749649839793005
2026-05-01T02:08:43+00:00,APE,-0.04503653402029092
2026-05-01T02:08:43+00:00,BNB,0.07741737516956758
2026-05-01T02:08:43+00:00,ASTER,0.015183683569789734
2026-05-01T02:08:43+00:00,VVV,0.008699903651980949
2026-05-01T02:08:43+00:00,TRUMP,-0.2044979693646269
2026-05-01T02:08:43+00:00,ADA,-0.0009597141481612829
2026-05-01T02:08:43+00:00,XMR,0.07447044296548234
2026-05-01T02:08:43+00:00,ZRO,0.028560928770156327
2026-05-01T02:08:43+00:00,WLFI,-0.02227702472338931
2026-05-01T02:08:43+00:00,LINK,0.0778740642374912
2026-05-01T02:08:43+00:00,ARB,-0.012931821133303845
2026-05-01T02:08:43+00:00,LDO,0.03841348509952712
2026-05-02T01:56:09+00:00,BTC,-0.004260243856572096
2026-05-02T01:56:09+00:00,ETH,0.011802118593643121
2026-05-02T01:56:09+00:00,HYPE,0.013124763960108098
2026-05-02T01:56:09+00:00,SOL,-0.0059365592729565455
2026-05-02T01:56:09+00:00,DOGE,0.043571177404408225
2026-05-02T01:56:09+00:00,PUMP,0.0202928673650867
2026-05-02T01:56:09+00:00,ZEC,0.007191180544692937
2026-05-02T01:56:09+00:00,FARTCOIN,0.026391330571460942
2026-05-02T01:56:09+00:00,PENGU,0.008282505488365857
2026-05-02T01:56:09+00:00,XRP,0.004640162103285796
2026-05-02T01:56:09+00:00,TAO,0.011274330500045091
2026-05-02T01:56:09+00:00,AAVE,0.03713741993940287
2026-05-02T01:56:09+00:00,PAXG,0.06872352151457342
2026-05-02T01:56:09+00:00,MON,0.011241843580947023
2026-05-02T01:56:09+00:00,LIT,0.018378836557440714
2026-05-02T01:56:09+00:00,SUI,-0.004952911027979235
2026-05-02T01:56:09+00:00,XPL,0.016382270285541265
2026-05-02T01:56:09+00:00,APE,-0.04753327782506384
2026-05-02T01:56:09+00:00,BNB,0.0811473986757599
2026-05-02T01:56:09+00:00,ASTER,0.015736243829719002
2026-05-02T01:56:09+00:00,VVV,0.009198408668426751
2026-05-02T01:56:09+00:00,TRUMP,-0.20172736025025198
2026-05-02T01:56:09+00:00,ADA,-0.0008998961797783033
2026-05-02T01:56:09+00:00,XMR,0.07530094684436321
2026-05-02T01:56:09+00:00,ZRO,0.029200215514957932
2026-05-02T01:56:09+00:00,WLFI,-0.016622536729125312
2026-05-02T01:56:09+00:00,LINK,0.07783877232821813
2026-05-02T01:56:09+00:00,ARB,-0.013867252383730117
2026-05-02T01:56:09+00:00,LDO,0.03856993641216104
2026-05-03T01:59:27+00:00,BTC,-0.00915155882790411
2026-05-03T01:59:27+00:00,ETH,0.02108474323114882
2026-05-03T01:59:27+00:00,HYPE,0.013287349034595351
2026-05-03T01:59:27+00:00,SOL,-0.004350660370538556
2026-05-03T01:59:27+00:00,DOGE,0.04528177641108924
2026-05-03T01:59:27+00:00,PUMP,0.020189058706103918
2026-05-03T01:59:27+00:00,ZEC,0.0073825233001802715
2026-05-03T01:59:27+00:00,FARTCOIN,0.026588700879105854
2026-05-03T01:59:27+00:00,PENGU,0.017360648066740144
2026-05-03T01:59:27+00:00,XRP,0.005991820230731822
2026-05-03T01:59:27+00:00,TAO,0.011412347700202934
2026-05-03T01:59:27+00:00,AAVE,0.03759480114825345
2026-05-03T01:59:27+00:00,PAXG,0.06717276493082432
2026-05-03T01:59:27+00:00,MON,0.006104752947739139
2026-05-03T01:59:27+00:00,LIT,0.018146349262430035
2026-05-03T01:59:27+00:00,SUI,-0.012117849656758927
2026-05-03T01:59:27+00:00,XPL,0.016923851624269064
2026-05-03T01:59:27+00:00,APE,-0.05358444233145863
2026-05-03T01:59:27+00:00,BNB,0.07961819352077734
2026-05-03T01:59:27+00:00,ASTER,0.016390518698048903
2026-05-03T01:59:27+00:00,VVV,0.009646492470777661
2026-05-03T01:59:27+00:00,TRUMP,-0.20758111626061812
2026-05-03T01:59:27+00:00,ADA,-0.000769217731086287
2026-05-03T01:59:27+00:00,XMR,0.07559524641548387
2026-05-03T01:59:27+00:00,ZRO,0.02975786306883379
2026-05-03T01:59:27+00:00,WLFI,-0.022967886197273288
2026-05-03T01:59:27+00:00,LINK,0.07772995757113893
2026-05-03T01:59:27+00:00,ARB,-0.014765616961078134
2026-05-03T01:59:27+00:00,LDO,0.038257727162036216
2026-05-04T02:00:26+00:00,BTC,-0.0026246896928920774
2026-05-04T02:00:26+00:00,ETH,0.02388942554405516
2026-05-04T02:00:26+00:00,HYPE,0.013383164754848098
2026-05-04T02:00:26+00:00,SOL,-0.0019152121900707477
2026-05-04T02:00:26+00:00,DOGE,0.04670719402057703
2026-05-04T02:00:26+00:00,PUMP,0.020031665868035238
2026-05-04T02:00:26+00:00,ZEC,0.00782476227427115
2026-05-04T02:00:26+00:00,FARTCOIN,0.02584292763085766
2026-05-04T02:00:26+00:00,PENGU,0.019245188984239155
2026-05-04T02:00:26+00:00,XRP,0.008618698609805372
2026-05-04T02:00:26+00:00,TAO,0.011944693283300424
2026-05-04T02:00:26+00:00,AAVE,0.03807866940848643
2026-05-04T02:00:26+00:00,PAXG,0.06556234828848577
2026-05-04T02:00:26+00:00,MON,0.008267132900177466
2026-05-04T02:00:26+00:00,LIT,0.01788085090930112
2026-05-04T02:00:26+00:00,SUI,-0.008434707859224937
2026-05-04T02:00:26+00:00,XPL,0.016351440315038716
2026-05-04T02:00:26+00:00,APE,-0.05885275714511753
2026-05-04T02:00:26+00:00,BNB,0.07973972871359102
2026-05-04T02:00:26+00:00,ASTER,0.016942838150168664
2026-05-04T02:00:26+00:00,VVV,0.010202292450514587
2026-05-04T02:00:26+00:00,TRUMP,-0.20503117944079266
2026-05-04T02:00:26+00:00,ADA,-0.0004629921052316376
2026-05-04T02:00:26+00:00,XMR,0.08269208516337938
2026-05-04T02:00:26+00:00,ZRO,0.03213641764771174
2026-05-04T02:00:26+00:00,WLFI,-0.020685083887868643
2026-05-04T02:00:26+00:00,LINK,0.07761014263670535
2026-05-04T02:00:26+00:00,ARB,-0.015634885540106763
2026-05-04T02:00:26+00:00,LDO,0.03792360448729485
2026-05-05T02:00:20+00:00,BTC,0.0010222101560595103
2026-05-05T02:00:20+00:00,ETH,0.009936357480090597
2026-05-05T02:00:20+00:00,HYPE,0.01371254371186835
2026-05-05T02:00:20+00:00,SOL,4.327508190673591e-05
2026-05-05T02:00:20+00:00,DOGE,0.048058376240123934
2026-05-05T02:00:20+00:00,PUMP,0.019949464233212564
2026-05-05T02:00:20+00:00,ZEC,0.021420324474510064
2026-05-05T02:00:20+00:00,FARTCOIN,0.02651920140901962
2026-05-05T02:00:20+00:00,PENGU,0.02016503596999536
2026-05-05T02:00:20+00:00,XRP,0.009236770504310961
2026-05-05T02:00:20+00:00,TAO,0.012439129653104128
2026-05-05T02:00:20+00:00,AAVE,0.03847463457872249
2026-05-05T02:00:20+00:00,PAXG,0.06439313732926412
2026-05-05T02:00:20+00:00,MON,0.006913305830991706
2026-05-05T02:00:20+00:00,LIT,0.017624725939319432
2026-05-05T02:00:20+00:00,SUI,-0.013680286513337154
2026-05-05T02:00:20+00:00,XPL,0.015697560753317796
2026-05-05T02:00:20+00:00,APE,-0.0611987795889654
2026-05-05T02:00:20+00:00,BNB,0.08272554035678689
2026-05-05T02:00:20+00:00,ASTER,0.0174857131719318
2026-05-05T02:00:20+00:00,VVV,0.01077611886833093
2026-05-05T02:00:20+00:00,TRUMP,-0.200285861292409
2026-05-05T02:00:20+00:00,ADA,0.0019505426303588454
2026-05-05T02:00:20+00:00,XMR,0.0874403567338444
2026-05-05T02:00:20+00:00,ZRO,0.029891011266959238
2026-05-05T02:00:20+00:00,WLFI,-0.024078671435820154
2026-05-05T02:00:20+00:00,LINK,0.07757021149669403
2026-05-05T02:00:20+00:00,ARB,-0.0173772551887163
2026-05-05T02:00:20+00:00,LDO,0.03768294250763681
2026-05-06T01:59:55+00:00,DOGE,0.04918207824196635
2026-05-06T01:59:55+00:00,PUMP,0.020022840000316528
2026-05-06T01:59:55+00:00,ZEC,0.008688136788945564
2026-05-06T01:59:55+00:00,FARTCOIN,0.03171573600509329
2026-05-06T01:59:55+00:00,PENGU,0.021041728010701193
2026-05-06T01:59:55+00:00,XRP,0.008210805283118235
2026-05-06T01:59:55+00:00,TAO,0.019482540331644527
2026-05-06T01:59:55+00:00,AAVE,0.03892384961966181
2026-05-06T01:59:55+00:00,PAXG,0.06325449434430999
2026-05-06T01:59:55+00:00,MON,0.005695393839702747
2026-05-06T01:59:55+00:00,LIT,0.017581704474408717
2026-05-06T01:59:55+00:00,SUI,-0.011985344449748043
2026-05-06T01:59:55+00:00,XPL,0.015209210806620872
2026-05-06T01:59:55+00:00,APE,-0.061741852116838455
2026-05-06T01:59:55+00:00,BNB,0.08223919534642582
2026-05-06T01:59:55+00:00,ASTER,0.01804632260183762
2026-05-06T01:59:55+00:00,VVV,0.01994165532718811
2026-05-06T01:59:55+00:00,TRUMP,-0.19726276009078916
2026-05-06T01:59:55+00:00,ADA,0.0015126932788391844
2026-05-06T01:59:55+00:00,XMR,0.0899862669236884
2026-05-06T01:59:55+00:00,ZRO,0.029834039579452666
2026-05-06T01:59:55+00:00,WLFI,-0.02567051875505763
2026-05-06T01:59:55+00:00,LINK,0.07786013291221085
2026-05-06T01:59:55+00:00,ARB,-0.019751265356061167
2026-05-06T01:59:55+00:00,LDO,0.03744080465723182
2026-05-07T02:02:29+00:00,BTC,0.0016285413374791339
2026-05-07T02:02:29+00:00,ETH,-0.01258350322153092
2026-05-07T02:02:29+00:00,HYPE,0.014340899987351292
2026-05-07T02:02:29+00:00,SOL,0.002063038194009417
2026-05-07T02:02:29+00:00,DOGE,0.04422431186245504
2026-05-07T02:02:29+00:00,PUMP,0.020207745376397024
2026-05-07T02:02:29+00:00,ZEC,0.01029142003538869
2026-05-07T02:02:29+00:00,FARTCOIN,0.024913509823574837
2026-05-07T02:02:29+00:00,PENGU,0.022269175872449542
2026-05-07T02:02:29+00:00,XRP,0.003766310568833682
2026-05-07T02:02:29+00:00,TAO,0.013040725265484632
2026-05-07T02:02:29+00:00,AAVE,0.03943115003113648
2026-05-07T02:02:29+00:00,PAXG,0.06257443024946999
2026-05-07T02:02:29+00:00,MON,0.004587803136740408
2026-05-07T02:02:29+00:00,LIT,0.017788316494154743
2026-05-07T02:02:29+00:00,SUI,-0.013572577432823753
2026-05-07T02:02:29+00:00,XPL,0.014870076799125375
2026-05-07T02:02:29+00:00,APE,-0.06615318923090882
2026-05-07T02:02:29+00:00,BNB,0.08156526332369744
2026-05-07T02:02:29+00:00,ASTER,0.01850092454613598
2026-05-07T02:02:29+00:00,VVV,0.012938821251308897
2026-05-07T02:02:29+00:00,TRUMP,-0.19130971410118677
2026-05-07T02:02:29+00:00,ADA,0.003593965347142159
2026-05-07T02:02:29+00:00,XMR,0.09645248587013815
2026-05-07T02:02:29+00:00,ZRO,0.029785503364442675
2026-05-07T02:02:29+00:00,WLFI,-0.026350813324325414
2026-05-07T02:02:29+00:00,LINK,0.07816130733135486
2026-05-07T02:02:29+00:00,ARB,-0.0219558101517054
2026-05-07T02:02:29+00:00,LDO,0.03725834441683418
2026-05-08T02:08:58+00:00,BTC,0.0011616074332181717
2026-05-08T02:08:58+00:00,ETH,0.025640904556383435
2026-05-08T02:08:58+00:00,HYPE,0.01494977076848754
2026-05-08T02:08:58+00:00,SOL,0.0024564160452842983
2026-05-08T02:08:58+00:00,DOGE,0.05209045049226704
2026-05-08T02:08:58+00:00,PUMP,0.02039126824002707
2026-05-08T02:08:58+00:00,ZEC,0.012290464450865433
2026-05-08T02:08:58+00:00,FARTCOIN,0.025608473101962268
2026-05-08T02:08:58+00:00,PENGU,0.023163010949164287
2026-05-08T02:08:58+00:00,XRP,0.006578737810786465
2026-05-08T02:08:58+00:00,TAO,0.014662294028434653
2026-05-08T02:08:58+00:00,AAVE,0.039895640958515964
2026-05-08T02:08:58+00:00,PAXG,0.058947453730424905
2026-05-08T02:08:58+00:00,MON,0.005088657500183121
2026-05-08T02:08:58+00:00,LIT,0.017938396617460252
2026-05-08T02:08:58+00:00,SUI,-0.017324933848603716
2026-05-08T02:08:58+00:00,XPL,0.014653412048551124
2026-05-08T02:08:58+00:00,APE,-0.06522719482596998
2026-05-08T02:08:58+00:00,BNB,0.08008611125108218
2026-05-08T02:08:58+00:00,ASTER,0.018971339061475904
2026-05-08T02:08:58+00:00,VVV,0.024126430504247297
2026-05-08T02:08:58+00:00,TRUMP,-0.18095680196620736
2026-05-08T02:08:58+00:00,ADA,0.006111845859660495
2026-05-08T02:08:58+00:00,XMR,0.08753614202384308
2026-05-08T02:08:58+00:00,ZRO,0.02977930001575331
2026-05-08T02:08:58+00:00,WLFI,-0.025963764533431397
2026-05-08T02:08:58+00:00,LINK,0.07871734642779937
2026-05-08T02:08:58+00:00,ARB,-0.022602013224684706
2026-05-08T02:08:58+00:00,LDO,0.037153552463739026
2026-05-09T02:02:49+00:00,BTC,0.0029182205517636296
2026-05-09T02:02:49+00:00,ETH,0.027596656864471034
2026-05-09T02:02:49+00:00,HYPE,0.015556360037990869
2026-05-09T02:02:49+00:00,SOL,0.0050559829740217995
2026-05-09T02:02:49+00:00,DOGE,0.05248255123235566
2026-05-09T02:02:49+00:00,PUMP,0.020693939677197327
2026-05-09T02:02:49+00:00,ZEC,0.02780416283224229
2026-05-09T02:02:49+00:00,FARTCOIN,0.03131939728567839
2026-05-09T02:02:49+00:00,PENGU,0.035637979310848486
2026-05-09T02:02:49+00:00,XRP,0.013669175758888343
2026-05-09T02:02:49+00:00,TAO,0.015103478943153916
2026-05-09T02:02:49+00:00,AAVE,0.04029852818668457
2026-05-09T02:02:49+00:00,PAXG,0.0616443705495993
2026-05-09T02:02:49+00:00,MON,0.02062339070611923
2026-05-09T02:02:49+00:00,LIT,0.01818073145432753
2026-05-09T02:02:49+00:00,SUI,-0.012372628688239495
2026-05-09T02:02:49+00:00,XPL,0.01716232557864655
2026-05-09T02:02:49+00:00,APE,-0.0654789683586521
2026-05-09T02:02:49+00:00,BNB,0.08029105229417258
2026-05-09T02:02:49+00:00,ASTER,0.024162388691560593
2026-05-09T02:02:49+00:00,VVV,0.022436765792571346
2026-05-09T02:02:49+00:00,TRUMP,-0.170854674968339
2026-05-09T02:02:49+00:00,ADA,0.008335065267213835
2026-05-09T02:02:49+00:00,XMR,0.09787795992386365
2026-05-09T02:02:49+00:00,ZRO,0.029723781174857758
2026-05-09T02:02:49+00:00,WLFI,-0.02472343250556712
2026-05-09T02:02:49+00:00,LINK,0.08070116141882405
2026-05-09T02:02:49+00:00,ARB,-0.023200842609609192
2026-05-09T02:02:49+00:00,LDO,0.037061507059609373
2026-05-10T02:02:45+00:00,BTC,0.0021834148954605285
2026-05-10T02:02:45+00:00,ETH,0.028997473537332435
2026-05-10T02:02:45+00:00,HYPE,0.016086442576936307
2026-05-10T02:02:45+00:00,SOL,0.007469469329934279
2026-05-10T02:02:45+00:00,DOGE,0.05362912693486171
2026-05-10T02:02:45+00:00,PUMP,0.02098340243247419
2026-05-10T02:02:45+00:00,ZEC,0.01665089500864925
2026-05-10T02:02:45+00:00,FARTCOIN,0.026872904529314023
2026-05-10T02:02:45+00:00,PENGU,0.024729836671779894
2026-05-10T02:02:45+00:00,XRP,0.012459168652815076
2026-05-10T02:02:45+00:00,TAO,0.014221579878584547
2026-05-10T02:02:45+00:00,AAVE,0.04067981444724631
2026-05-10T02:02:45+00:00,PAXG,0.0610938520623136
2026-05-10T02:02:45+00:00,MON,0.004040332689330036
2026-05-10T02:02:45+00:00,LIT,0.01832847477614217
2026-05-10T02:02:45+00:00,SUI,-0.01239409813118604
2026-05-10T02:02:45+00:00,XPL,0.014947523436423844
2026-05-10T02:02:45+00:00,APE,-0.06520974581378178
2026-05-10T02:02:45+00:00,BNB,0.08029527499859203
2026-05-10T02:02:45+00:00,ASTER,0.0205035767542293
2026-05-10T02:02:45+00:00,VVV,0.01865064651238012
2026-05-10T02:02:45+00:00,TRUMP,-0.16414709793602594
2026-05-10T02:02:45+00:00,ADA,0.011416876679884743
2026-05-10T02:02:45+00:00,XMR,0.1018646596731667
2026-05-10T02:02:45+00:00,ZRO,0.029829797195355442
2026-05-10T02:02:45+00:00,WLFI,-0.023187180726876915
2026-05-10T02:02:45+00:00,LINK,0.08039667790213173
2026-05-10T02:02:45+00:00,ARB,-0.022386676088430535
2026-05-10T02:02:45+00:00,LDO,0.03696959532287492
2026-05-11T02:12:23+00:00,BTC,0.008815854574972137
2026-05-11T02:12:23+00:00,ETH,0.03687698657779191
2026-05-11T02:12:23+00:00,HYPE,0.01606430480629363
2026-05-11T02:12:23+00:00,SOL,0.010304762950401268
2026-05-11T02:12:23+00:00,DOGE,0.05475464417030098
2026-05-11T02:12:23+00:00,PUMP,0.021268309031685802
2026-05-11T02:12:23+00:00,ZEC,0.01929818532793085
2026-05-11T02:12:23+00:00,FARTCOIN,0.029535717624591794
2026-05-11T02:12:23+00:00,PENGU,0.026285456935564933
2026-05-11T02:12:23+00:00,XRP,0.014392039993645201
2026-05-11T02:12:23+00:00,TAO,0.014209341670777684
2026-05-11T02:12:23+00:00,AAVE,0.04302203737293252
2026-05-11T02:12:23+00:00,PAXG,0.06055107467808118
2026-05-11T02:12:23+00:00,MON,0.0044974727708302865
2026-05-11T02:12:23+00:00,LIT,0.01825132369070501
2026-05-11T02:12:23+00:00,SUI,-0.010387843335300217
2026-05-11T02:12:23+00:00,XPL,0.015316892564767483
2026-05-11T02:12:23+00:00,APE,-0.06433146762774841
2026-05-11T02:12:23+00:00,BNB,0.08066558617533406
2026-05-11T02:12:23+00:00,ASTER,0.026650900767225292
2026-05-11T02:12:23+00:00,VVV,0.04295935357252648
2026-05-11T02:12:23+00:00,TRUMP,-0.1543989630626029
2026-05-11T02:12:23+00:00,ADA,0.015190548440199304
2026-05-11T02:12:23+00:00,XMR,0.09112062623245161
2026-05-11T02:12:23+00:00,ZRO,0.03045848071442432
2026-05-11T02:12:23+00:00,WLFI,-0.020540489056809556
2026-05-11T02:12:23+00:00,LINK,0.09244485076135012
2026-05-11T02:12:23+00:00,ARB,-0.020768954011624676
2026-05-11T02:12:23+00:00,LDO,0.03687660164990822
2026-05-12T02:07:50+00:00,BTC,0.009619528932680792
2026-05-12T02:07:50+00:00,ETH,0.04447193539253339
2026-05-12T02:07:50+00:00,HYPE,0.016735296942024736
2026-05-12T02:07:50+00:00,SOL,0.014743966283282128
2026-05-12T02:07:50+00:00,DOGE,0.055783858401379394
2026-05-12T02:07:50+00:00,PUMP,0.021543073503153654
2026-05-12T02:07:50+00:00,ZEC,0.017765151535550926
2026-05-12T02:07:50+00:00,FARTCOIN,0.028334314151835734
2026-05-12T02:07:50+00:00,PENGU,0.02634260470476785
2026-05-12T02:07:50+00:00,XRP,0.01597482696347606
2026-05-12T02:07:50+00:00,TAO,0.014298449870973689
2026-05-12T02:07:50+00:00,AAVE,0.041483053968987486
2026-05-12T02:07:50+00:00,PAXG,0.05989021516541019
2026-05-12T02:07:50+00:00,MON,0.004955473631040286
2026-05-12T02:07:50+00:00,LIT,0.017640876292913343
2026-05-12T02:07:50+00:00,SUI,-0.00746795425681492
2026-05-12T02:07:50+00:00,XPL,0.015439294992807762
2026-05-12T02:07:50+00:00,APE,-0.06272162688454275
2026-05-12T02:07:50+00:00,BNB,0.08120641405444931
2026-05-12T02:07:50+00:00,ASTER,0.02230295317666064
2026-05-12T02:07:50+00:00,VVV,0.022873848883893783
2026-05-12T02:07:50+00:00,TRUMP,-0.137311618437139
2026-05-12T02:07:50+00:00,ADA,0.014310672956908983
2026-05-12T02:07:50+00:00,XMR,0.12169051756975884
2026-05-12T02:07:50+00:00,ZRO,0.029605429317884718
2026-05-12T02:07:50+00:00,WLFI,-0.017425158522602048
2026-05-12T02:07:50+00:00,LINK,0.08303175695892534
2026-05-12T02:07:50+00:00,ARB,-0.017737032434201168
2026-05-12T02:07:50+00:00,LDO,0.0368723324284108
2026-05-13T02:13:34+00:00,BTC,0.008842633158374039
2026-05-13T02:13:34+00:00,ETH,0.05335125457346633
2026-05-13T02:13:34+00:00,HYPE,0.01724067723296244
2026-05-13T02:13:34+00:00,SOL,0.019621608545723854
2026-05-13T02:13:34+00:00,DOGE,0.056554151318562076
2026-05-13T02:13:34+00:00,PUMP,0.02164652606057253
2026-05-13T02:13:34+00:00,ZEC,0.02211114589844189
2026-05-13T02:13:34+00:00,FARTCOIN,0.029226163077663143
2026-05-13T02:13:34+00:00,PENGU,0.02883539562317368
2026-05-13T02:13:34+00:00,XRP,0.012385959337424647
2026-05-13T02:13:34+00:00,TAO,0.014444125747033151
2026-05-13T02:13:34+00:00,AAVE,0.041709016795657576
2026-05-13T02:13:34+00:00,PAXG,0.05756341181130523
2026-05-13T02:13:34+00:00,MON,0.005414081024144399
2026-05-13T02:13:34+00:00,LIT,0.017822623854324947
2026-05-13T02:13:34+00:00,SUI,-0.004270454285705958
2026-05-13T02:13:34+00:00,XPL,0.016068939995662654
2026-05-13T02:13:34+00:00,APE,-0.06108005048676869
2026-05-13T02:13:34+00:00,BNB,0.08185066990022472
2026-05-13T02:13:34+00:00,ASTER,0.02335354669525087
2026-05-13T02:13:34+00:00,VVV,0.026224246533564838
2026-05-13T02:13:34+00:00,TRUMP,-0.11375850447502735
2026-05-13T02:13:34+00:00,ADA,0.019834270601517483
2026-05-13T02:13:34+00:00,XMR,0.11513240057879591
2026-05-13T02:13:34+00:00,ZRO,0.029422958962756523
2026-05-13T02:13:34+00:00,WLFI,-0.014589490728787081
2026-05-13T02:13:34+00:00,LINK,0.08421907293053747
2026-05-13T02:13:34+00:00,ARB,-0.013918318317703467
2026-05-13T02:13:34+00:00,LDO,0.03693640341156739
2026-05-14T02:15:50+00:00,BTC,0.01688826415087881
2026-05-14T02:15:50+00:00,ETH,0.06114928296316402
2026-05-14T02:15:50+00:00,HYPE,0.017777285099434152
2026-05-14T02:15:50+00:00,SOL,0.02295216426772338
2026-05-14T02:15:50+00:00,DOGE,0.05714300434042193
2026-05-14T02:15:50+00:00,PUMP,0.021725443597803103
2026-05-14T02:15:50+00:00,ZEC,0.02262811766397185
2026-05-14T02:15:50+00:00,FARTCOIN,0.029759203302472125
2026-05-14T02:15:50+00:00,PENGU,0.0292244759872571
2026-05-14T02:15:50+00:00,XRP,0.012271683206870094
2026-05-14T02:15:50+00:00,TAO,0.006736369787658156
2026-05-14T02:15:50+00:00,AAVE,0.042998184445187514
2026-05-14T02:15:50+00:00,PAXG,0.058259137767338855
2026-05-14T02:15:50+00:00,MON,0.00589267671656273
2026-05-14T02:15:50+00:00,LIT,0.01717176332245314
2026-05-14T02:15:50+00:00,SUI,-0.010543042860220534
2026-05-14T02:15:50+00:00,XPL,0.016451625528766962
2026-05-14T02:15:50+00:00,APE,-0.060472074842192566
2026-05-14T02:15:50+00:00,BNB,0.08237240465072138
2026-05-14T02:15:50+00:00,ASTER,0.02441100326579772
2026-05-14T02:15:50+00:00,VVV,0.03495485525264547
2026-05-14T02:15:50+00:00,TRUMP,-0.09553282896563173
2026-05-14T02:15:50+00:00,ADA,0.02024762449879066
